varmegye_kod,varmegye,oevk,telepules_kod,telepules,tevk,szavazokor,szavazokor_cim,iranyitoszam,pir,kijelolt,akadalymentes,szavazokor_id,oevk_id
04,BÉKÉS,03,072,Újszalonta,,001,Béke u. 21. (Agrologisztikai Központ),5727,5727,N,I,04-072-001,04-03
04,BÉKÉS,04,073,Végegyháza,,001,Széchenyi u. 2.,5811,5811,N,I,04-073-001,04-04
04,BÉKÉS,03,074,Vésztő,,001,Kóti út 41. (Óvoda),5530,5530,N,N,04-074-001,04-03
04,BÉKÉS,03,074,Vésztő,,002,Bartók Béla utca 27-29. (Máv Okt.),5530,5530,N,N,04-074-002,04-03
04,BÉKÉS,03,074,Vésztő,,003,Kossuth Lajos u. 43-47. (Művelődési Központ),5530,5530,N,I,04-074-003,04-03
04,BÉKÉS,03,074,Vésztő,,004,Kossuth Lajos u. 43-47. (Művelődési Központ),5530,5530,N,I,04-074-004,04-03
04,BÉKÉS,03,074,Vésztő,,005,Kossuth Lajos u. 95. (ebédlő),5530,5530,N,I,04-074-005,04-03
04,BÉKÉS,03,074,Vésztő,,006,Kossuth Lajos u. 124. (Óvoda),5530,5530,N,N,04-074-006,04-03
04,BÉKÉS,03,074,Vésztő,,007,Békési út 36-38. (Óvoda),5530,5530,N,N,04-074-007,04-03
04,BÉKÉS,03,075,Zsadány,,001,Béke utca 82. (Községháza),5537,5537,N,I,04-075-001,04-03
04,BÉKÉS,03,075,Zsadány,,002,Béke utca 108-114. (Általános Iskola),5537,5537,N,I,04-075-002,04-03
05,BORSOD-ABAÚJ-ZEMPLÉN,05,001,Abaújalpár,,001,Petőfi u. 11. (Általános Iskola),3882,3882,N,I,05-001-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,05,002,Abaújkér,,001,Rákóczi út 25. (Kultúrház),3882,3882,N,I,05-002-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,05,002,Abaújkér,,002,Napsugár út 25. (Iskola),3882,3882,N,N,05-002-002,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,04,003,Abaújlak,,001,Fő utca 82. (Kultúrház),3815,3815,N,I,05-003-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,05,004,Abaújszántó,,001,Petőfi út 16. (Gondozási Központ),3881,3881,N,I,05-004-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,05,004,Abaújszántó,,002,Jászay tér 10. (Óvoda),3881,3881,N,I,05-004-002,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,05,004,Abaújszántó,,003,Béke út 51. (Önkormányzati tanácsterem),3881,3881,N,I,05-004-003,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,04,005,Abaújszolnok,,001,Béke utca 1. (Önkormányzati Hivatal),3809,3809,N,I,05-005-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,05,006,Abaújvár,,001,Rákóczi út 39. (Óvoda épülete),3898,3898,N,I,05-006-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,04,007,Abod,,001,Magyar út 42. (Művelődési Ház),3753,3753,N,I,05-007-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,03,008,Aggtelek,,001,Deák u. 2.,3759,3759,N,I,05-008-001,05-03
05,BORSOD-ABAÚJ-ZEMPLÉN,04,009,Alacska,,001,Kossuth utca 50. (Kultúrotthon),3779,3779,N,I,05-009-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,05,010,Alsóberecki,,001,Kossuth Lajos u. 29. (Polgármesteri Hivatal),3985,3985,N,I,05-010-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,06,011,Alsódobsza,,001,Rákóczi u. 36. (Műv. terem),3717,3717,N,I,05-011-001,05-06
05,BORSOD-ABAÚJ-ZEMPLÉN,04,012,Alsógagy,,001,Rákóczi u. 18. (Községháza),3837,3837,N,I,05-012-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,05,013,Alsóregmec,,001,Szabadság u. 22. (Művelődési Ház),3989,3989,N,I,05-013-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,03,014,Alsószuha,,001,Dózsa Gy. út 3. (Műv.Ház),3726,3726,N,I,05-014-001,05-03
05,BORSOD-ABAÚJ-ZEMPLÉN,03,015,Alsótelekes,,001,Béke utca 36. (Kultúrház),3735,3735,N,I,05-015-001,05-03
05,BORSOD-ABAÚJ-ZEMPLÉN,04,016,Alsóvadász,,001,Fő utca 40. (Közösségi Ház),3811,3811,N,I,05-016-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,01,017,Alsózsolca,,001,Fekete István utca 7. (Óvoda),3571,3571,N,I,05-017-001,05-01
05,BORSOD-ABAÚJ-ZEMPLÉN,01,017,Alsózsolca,,002,Kassai út 23. (Iskola),3571,3571,N,I,05-017-002,05-01
05,BORSOD-ABAÚJ-ZEMPLÉN,01,017,Alsózsolca,,003,Görgey Artúr út 1. (Közösségi Ház),3571,3571,N,I,05-017-003,05-01
05,BORSOD-ABAÚJ-ZEMPLÉN,01,017,Alsózsolca,,004,Görgey Artúr út 1. (Közösségi Ház),3571,3571,N,I,05-017-004,05-01
05,BORSOD-ABAÚJ-ZEMPLÉN,01,017,Alsózsolca,,005,Kossuth Lajos út 168-170 (volt 3-as Iskola),3571,3571,N,I,05-017-005,05-01
05,BORSOD-ABAÚJ-ZEMPLÉN,05,018,Arka,,001,Hunyadi u. 29. (Polgármesteri Hivatal),3885,3885,N,I,05-018-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,03,019,Arló,,001,Rákóczi út 3.A. (Általános Iskola 1.tanterem),3663,3663,N,I,05-019-001,05-03
05,BORSOD-ABAÚJ-ZEMPLÉN,03,019,Arló,,002,Rákóczi út 3.A. (Általános Iskola 2.tanterem),3663,3663,N,I,05-019-002,05-03
05,BORSOD-ABAÚJ-ZEMPLÉN,03,019,Arló,,003,Rákóczi út 3.A. (Általános Iskola 3.tanterem),3663,3663,N,I,05-019-003,05-03
05,BORSOD-ABAÚJ-ZEMPLÉN,01,020,Arnót,,001,Petőfi Sándor utca 118. (Művelődési Ház),3713,3713,N,I,05-020-001,05-01
05,BORSOD-ABAÚJ-ZEMPLÉN,01,020,Arnót,,002,Alkotmány utca 1. (Általános Iskola),3713,3713,N,I,05-020-002,05-01
05,BORSOD-ABAÚJ-ZEMPLÉN,06,021,Aszaló,,001,Rákóczi út 72. (Iskola),3841,3841,N,I,05-021-001,05-06
05,BORSOD-ABAÚJ-ZEMPLÉN,06,021,Aszaló,,002,Rákóczi út 91. (Kultúrház),3841,3841,N,I,05-021-002,05-06
05,BORSOD-ABAÚJ-ZEMPLÉN,07,022,Ároktő,,001,Széchenyi u. 6. (Tompa Mihály Közösségi Ház),3467,3467,N,I,05-022-001,05-07
05,BORSOD-ABAÚJ-ZEMPLÉN,04,023,Baktakék,,001,Rákóczi út. 85. (Művelődési Ház),3836,3836,N,I,05-023-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,04,024,Balajt,,001,Fő út 55. (Községi Önkormányzat),3780,3780,N,I,05-024-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,05,025,Baskó,,001,Fő út 43. (Faluház),3881,3881,N,I,05-025-001,05-05
05,BORSOD-ABAÚJ-ZEMPLÉN,04,026,Bánhorváti,,001,Szabadság út 175. (Műv. Ház),3642,3642,N,I,05-026-001,05-04
05,BORSOD-ABAÚJ-ZEMPLÉN,03,027,Bánréve,,001,Kossuth Lajos utca 24. (Önkormányzat Hivatala),3654,3654,N,I,05-027-001,05-03
05,BORSOD-ABAÚJ-ZEMPLÉN,03,028,Becskeháza,,001,Fő út 52. (Iskola),3768,3768,N,I,05-028-001,05-03
